station_id,USAF,WBAN,state,latitude,longitude,avg_wind_speed_ms,ICAO,ICAO_CLEAN,has_icao,NAME,BEGIN,END
72546604938,725466,04938,IA,41.691,-93.566,3.661542540654488,KIKV,KIKV,True,,20060101,20250825
72546704973,725467,04973,IA,40.751,-95.413,3.790655209451537,KSDA,KSDA,True,,20060101,20250826
72546804910,725468,04910,IA,42.046,-94.789,4.738720218644055,KCIN,KCIN,True,,20060101,20250825
72546904913,725469,04913,IA,41.019,-93.359,4.34775140164577,KCNC,KCNC,True,,20060101,20250825
72547094908,725470,94908,IA,42.398,-90.709,4.688754306033547,KDBQ,KDBQ,True,,19730101,20250825
72547294989,725472,94989,IA,41.99,-93.619,4.342030213186311,KAMW,KAMW,True,,20060101,20250827
72547394979,725473,94979,IA,41.833,-90.333,4.761185864261188,KCWI,KCWI,True,,20060101,20250825
72547404915,725474,04915,IA,41.007,-94.363,4.338730187983163,KCSQ,KCSQ,True,,20060101,20250825
72547504953,725475,04953,IA,42.224,-91.166,3.6108308694858873,KMXO,KMXO,True,,20060101,20250825
72547604916,725476,04916,IA,43.275,-91.739,3.1399347568202267,KDEH,KDEH,True,,20060101,20250825
72547704917,725477,04917,IA,41.986,-95.381,4.000645994831371,KDNS,KDNS,True,,20060101,20250826
72547804920,725478,04920,IA,42.436,-93.869,5.078715505506697,KEBS,KEBS,True,,20060101,20250825
72547904937,725479,04937,IA,40.722,-95.026,3.541076504025922,KICL,KICL,True,,20060101,20250826
72548094910,725480,94910,IA,42.554,-92.401,4.516207363902909,KALO,KALO,True,,19600301,20250827
72548304930,725483,04930,IA,40.659,-91.327,3.983535436778208,KFSW,KFSW,True,,20060103,20250825
72548404942,725484,04942,IA,42.778,-96.194,4.121305740037436,KLRJ,KLRJ,True,,20060101,20250826
72548514940,725485,14940,IA,43.154,-93.326,5.054231144569628,KMCW,KMCW,True,,19730101,20250825
72548604906,725486,04906,IA,42.049,-93.848,4.614218523878193,KBNW,KBNW,True,,20060101,20250825
72548704950,725487,04950,IA,41.367,-91.15,3.6712586135808176,KMUT,KMUT,True,,20060101,20250825
72548804955,725488,04955,IA,42.681,-91.974,4.862367491166046,KOLZ,KOLZ,True,,20060101,20250825
72549094933,725490,94933,IA,42.55,-94.183,3.686597792244384,KFOD,KFOD,True,,20060101,20250825
72549304962,725493,04962,IA,41.299,-93.114,4.225386582247066,KOXV,KOXV,True,,20060101,20250825
72549404966,725494,04966,IA,41.01,-95.26,4.013876169619135,KRDK,KRDK,True,,20060101,20250802
72549504975,725495,04975,IA,43.208,-95.833,4.78915764648957,KSHL,KSHL,True,,20060101,20250825
72549604976,725496,04976,IA,42.597,-95.241,5.364555759985874,KSLB,KSLB,True,,20060101,20250825
72549704908,725497,04908,IA,41.259,-95.76,4.522482858173569,KCBF,KCBF,True,,20060101,20250825
72549894998,725498,94998,IA,41.7,-94.917,3.0282823529406584,KADU,KADU,True,,20060101,20250825
72549994991,725499,94991,IA,40.631,-93.9,4.120221843003198,KLWD,KLWD,True,,20060101,20250827
72557014943,725570,14943,IA,42.392,-96.379,4.580004475774457,KSUX,KSUX,True,,19421001,20250827
72649804925,726498,04925,IA,41.053,-91.979,4.2681398222793305,KFFL,KFFL,True,,20060101,20250825
72649994971,726499,94971,IA,43.401,-94.748,5.4165035527546905,KEST,KEST,True,,20060101,20250827
72650014972,726500,14972,IA,43.168,-95.21,4.981596230725033,KSPW,KSPW,True,,20060101,20250827
74455094982,744550,94982,IA,41.613,-90.595,4.601459957476723,KDVN,KDVN,True,,19960702,20250827
99999954902,999999,54902,IA,41.556,-93.286,2.4957044369807355,,,False,,20040915,20250828
72032204129,720322,04129,ID,48.299,-116.56,1.6787500927780776,KSZT,KSZT,True,,20060101,20250825
72036904135,720369,04135,ID,43.743,-111.098,3.057571193866311,KDIJ,KDIJ,True,,20061024,20250825
72073400264,720734,00264,ID,43.581,-116.523,2.6995419354834045,KMAN,KMAN,True,,20100514,20250825
72092300310,720923,00310,ID,48.726,-116.295,0.9166855169951236,K65S,K65S,True,,20110118,20250825
72214204114,722142,04114,ID,44.523,-114.216,2.2189451199475223,KLLJ,KLLJ,True,,20050101,20250827
72578024156,725780,24156,ID,42.92,-112.572,4.276324836988446,KPIH,KPIH,True,,19430101,20250827
72578404109,725784,04109,ID,46.144,-115.596,0.5814814814814768,KP69,KP69,True,,20060101,20250827
72578524145,725785,24145,ID,43.52,-112.068,4.072172428510292,KIDA,KIDA,True,,19730101,20250827
72586494182,725864,94182,ID,44.894,-116.1,1.8723278767454217,KMYL,KMYL,True,,20050101,20250827
72586594161,725865,94161,ID,43.5,-114.3,3.6066274719396527,KSUN,KSUN,True,,20060101,20250825
72586694178,725866,94178,ID,42.478,-114.477,4.827269914926317,KTWF,KTWF,True,,20060101,20250826
72586724133,725867,24133,ID,42.545,-113.769,3.531944869831454,KBYI,KBYI,True,,19730101,20250827
72681024131,726810,24131,ID,43.567,-116.241,3.390821494749632,KBOI,KBOI,True,,19310101,20250827
72681394195,726813,94195,ID,43.65,-116.633,3.028809603201148,KEUL,KEUL,True,,20060101,20250825
72681524106,726815,24106,ID,43.05,-115.867,4.438061737257518,KMUO,KMUO,True,,19320101,20250825
72681604110,726816,04110,ID,42.727,-114.455,4.516439417415345,KJER,KJER,True,,20060101,20250827
72681724154,726817,24154,ID,47.455,-115.671,1.5172246434232406,KMLP,KMLP,True,,19960702,20250827
72681894194,726818,94194,ID,43.832,-111.808,3.119265528618515,KRXE,KRXE,True,,19990102,20250827
72682404112,726824,04112,ID,44.171,-114.927,1.5926296958855768,KSNT,KSNT,True,,19990102,20250827
72686524196,726865,24196,ID,45.117,-113.883,1.7034665782054064,KSMN,KSMN,True,,20060101,20250825
72687300452,726873,00452,ID,45.943,-116.123,2.1885845292678283,KGIC,KGIC,True,,20110325,20250825
72783024149,727830,24149,ID,46.375,-117.015,2.290334753499728,KLWS,KLWS,True,,19730101,20250827
72783424136,727834,24136,ID,47.767,-116.817,3.046064440194168,KCOE,KCOE,True,,20060101,20250825
99999904126,999999,04126,ID,43.462,-113.556,2.599093918801186,,,False,,20030710,20250828
99999904127,999999,04127,ID,43.204,-116.751,1.918557239937271,,,False,,20030629,20250828
72013704867,720137,04867,IL,41.425,-88.419,3.4269561096955563,KC09,KC09,True,,20060101,20250825
72017063851,720170,63851,IL,37.186,-88.751,1.6921435240761895,KM30,KM30,True,,20060101,20250825
72031963841,720319,63841,IL,39.016,-87.65,3.1756978155340865,KRSV,KRSV,True,,20060101,20250702
72033063853,720330,63853,IL,38.607,-87.727,3.3995822161246347,KAJG,KAJG,True,,20060101,20250825
72207504871,722075,04871,IL,41.932,-88.708,4.25643254108979,KDKB,KDKB,True,,20060101,20250825
72207694891,722076,94891,IL,40.2,-87.6,3.3223010523821155,KDNV,KDNV,True,,20060101,20250825
72208204876,722082,04876,IL,42.246,-89.582,4.693434049970759,KFEP,KFEP,True,,20060101,20250823
72208994959,722089,94959,IL,40.933,-90.433,3.539102036012024,KGBG,KGBG,True,,20060101,20250825
72212604879,722126,04879,IL,41.54,-87.532,3.604357298474253,KIGQ,KIGQ,True,,20060101,20250825
72212704880,722127,04880,IL,41.071,-87.846,3.9946046128494586,KIKK,KIKK,True,,20060101,20250825
72214904899,722149,04899,IL,41.352,-89.153,4.0200562604733445,KVYS,KVYS,True,,20060101,20250825
72215704949,722157,04949,IL,40.52,-90.652,3.986417647058243,KMQB,KMQB,True,,20060101,20250825
72217104889,722171,04889,IL,40.924,-88.624,4.231407967032313,KPNT,KPNT,True,,20060101,20250825
72217263810,722172,63810,IL,39.7,-87.669,3.726060606060104,KPRG,KPRG,True,,20060101,20250825
72218204890,722182,04890,IL,41.893,-89.078,4.107322708690746,KRPJ,KRPJ,True,,20060101,20250825
72219404896,722194,04896,IL,40.293,-88.142,4.044822266106382,KTIP,KTIP,True,,20060101,20250825
72297263878,722972,63878,IL,39.163,-89.675,3.722388324272519,K3LF,K3LF,True,,20060101,20250825
72433003879,724330,03879,IL,38.65,-88.967,2.5986387734629126,KSLO,KSLO,True,,20060101,20250825
72433593894,724335,93894,IL,38.323,-88.858,2.323656325801152,KMVN,KMVN,True,,20060101,20250826
72433693810,724336,93810,IL,37.783,-89.245,3.2638405008164564,KMDH,KMDH,True,,20060101,20250827
72433813802,724338,13802,IL,38.55,-89.85,3.1000581801254943,KBLV,KBLV,True,,19380101,20250825
72433903865,724339,03865,IL,37.75,-89.0,2.4547567761621045,KMWA,KMWA,True,,20060101,20250825
72439093822,724390,93822,IL,39.845,-89.684,3.9918132026518913,KSPI,KSPI,True,,19730101,20250826
72439503958,724395,03958,IL,38.883,-90.05,2.955287896592024,KALN,KALN,True,,20060101,20250825
72439754831,724397,54831,IL,40.483,-88.95,5.162451245124242,KBMI,KBMI,True,,20060101,20250825
72443093989,724430,93989,IL,39.937,-91.197,4.207472959685124,KUIN,KUIN,True,,20050101,20250827
72497593809,724975,93809,IL,37.064,-89.219,2.358913946587203,KCIR,KCIR,True,,20060101,20250825
72530094846,725300,94846,IL,41.96,-87.932,4.5289805659729305,KORD,KORD,True,,19461001,20250825
72530594892,725305,94892,IL,41.896,-88.251,4.240024989587463,KDPA,KDPA,True,,20060101,20250827
72531403960,725314,03960,IL,38.564,-90.149,3.0654024319629256,KCPS,KCPS,True,,20060101,20250827
72531594870,725315,94870,IL,40.032,-88.275,4.735049288061046,KCMI,KCMI,True,,20060101,20250827
72531603887,725316,03887,IL,39.831,-88.872,4.445079543854506,KDEC,KDEC,True,,20060101,20250827
72531753802,725317,53802,IL,39.474,-88.272,4.037609370589715,KMTO,KMTO,True,,20060101,20250827
72532014842,725320,14842,IL,40.667,-89.684,3.619300502982547,KPIA,KPIA,True,,19730101,20250825
72532604894,725326,04894,IL,41.743,-89.676,4.211448960595868,KSQI,KSQI,True,,20060101,20250818
72534014819,725340,14819,IL,41.784,-87.755,4.640995916216261,KMDW,KMDW,True,,19730101,20250827
72534213809,725342,13809,IL,38.76,-87.599,3.804459064327344,KLWV,KLWV,True,,20060101,20250827
72534514834,725345,14834,IL,41.5,-88.167,2.5811815935031466,KJOT,KJOT,True,,20020902,20250825
72534714880,725347,14880,IL,42.425,-87.863,3.882940927674977,KUGN,KUGN,True,,20060101,20250827
72534804831,725348,04831,IL,41.604,-88.085,4.17409638554163,KLOT,KLOT,True,,20060101,20250825
72543094822,725430,94822,IL,42.193,-89.093,3.677305770104255,KRFD,KRFD,True,,19730101,20250827
72544014923,725440,14923,IL,41.448,-90.524,3.886831886705988,KMLI,KMLI,True,,19730101,20250827
74465253897,744652,53897,IL,37.811,-88.549,2.655951016468181,KHSB,KHSB,True,,20060101,20250825
74465363814,744653,63814,IL,38.149,-89.699,2.8134093983409243,KSAR,KSAR,True,,20060101,20250825
74465504808,744655,04808,IL,41.771,-88.481,4.159774436090039,KARR,KARR,True,,20060101,20250827
74465653891,744656,53891,IL,38.379,-88.413,2.315534152682216,KFWC,KFWC,True,,20060101,20250825
74465753887,744657,53887,IL,38.515,-89.092,3.1957474378601685,KENL,KENL,True,,20060101,20250825
74465853889,744658,53889,IL,38.665,-88.453,3.60187464850271,KFOA,KFOA,True,,20060101,20250825
74465953822,744659,53822,IL,38.722,-88.176,1.8471306616078744,KOLY,KOLY,True,,20060101,20250825
74466263817,744662,63817,IL,39.534,-89.328,2.826466504686028,KTAZ,KTAZ,True,,20060101,20250825
74466353950,744663,53950,IL,39.639,-90.778,3.03704624859302,KPPQ,KPPQ,True,,20060101,20250825
74466504838,744665,04838,IL,42.121,-87.905,3.748125544899588,KPWK,KPWK,True,,20060101,20250827
74466653944,744666,53944,IL,39.78,-90.238,3.598522443889588,KIJX,KIJX,True,,20060101,20250825
74467204862,744672,04862,IL,40.158,-89.335,2.593325092706594,KAAA,KAAA,True,,20060101,20250825
99733899999,997338,99999,IL,42.0,-87.5,8.013927781871644,,,False,,20080101,20250824
99773599999,997735,99999,IL,42.35,-87.82,3.1292520676017133,,,False,,20080101,20250824
99849999999,998499,99999,IL,41.856,-87.609,3.98759493670883,,,False,,20120618,20250824
99999954808,999999,54808,IL,40.053,-88.373,3.0844974743076023,,,False,,20021220,20250828
99999954811,999999,54811,IL,41.843,-88.851,2.5229228357429,,,False,,20030816,20250828
99999993816,999999,93816,IL,39.07,-88.533,2.6961805555551037,,,False,,19481201,20250826
A0001704868,A00017,04868,IL,41.019,-89.386,2.7956074990981667,KC75,KC75,True,,20060101,20250825
72026654809,720266,54809,IN,41.275,-85.84,3.0001118831698537,KASW,KASW,True,,20060101,20250825
72054300167,720543,00167,IN,41.3,-85.067,2.593339750917102,KGWB,KGWB,True,,20090101,20250825
72057500173,720575,00173,IN,40.031,-86.251,3.42043130693372,KTYQ,KTYQ,True,,20140101,20250825
72059300187,720593,00187,IN,41.333,-86.667,3.502282642567319,KOXI,KOXI,True,,20090101,20250825
72073600265,720736,00265,IN,41.066,-86.182,3.097291585126735,KRCR,KRCR,True,,20100607,20250825
72090300441,720903,00441,IN,38.7,-87.13,2.6271322401789163,KDCY,KDCY,True,,20130826,20250825
72096100336,720961,00336,IN,40.711,-86.375,3.3012292283172986,KGGP,KGGP,True,,20111028,20250825
72102900347,721029,00347,IN,41.572,-86.735,3.8461112093865695,KPPO,KPPO,True,,20120402,20250825
72432093817,724320,93817,IN,38.05,-87.515,3.027939578352339,KEVV,KEVV,True,,19730101,20250827
72435653866,724356,53866,IN,39.585,-85.8,4.043161299016097,KGEZ,KGEZ,True,,20060101,20250827
72436313803,724363,13803,IN,39.267,-85.9,3.2198009950250146,KBAK,KBAK,True,,19900208,20250825
72436553896,724365,53896,IN,38.249,-86.954,3.038182299946925,KHNB,KHNB,True,,20060101,20250825
72437303868,724373,03868,IN,39.443,-87.322,3.241875409835946,KHUF,KHUF,True,,20050101,20250827
72437503893,724375,03893,IN,39.143,-86.617,2.9358186206019736,KBMG,KBMG,True,,20060101,20250827
72438093819,724380,93819,IN,39.725,-86.282,4.509925558312183,KIND,KIND,True,,19421006,20250827
72438453842,724384,53842,IN,39.825,-86.296,3.135966820777718,KEYE,KEYE,True,,20060101,20250827
72438504828,724385,04828,IN,40.117,-85.617,2.5415931392757702,KAID,KAID,True,,20060101,20250825
72438614835,724386,14835,IN,40.412,-86.947,3.1881724845995136,KLAF,KLAF,True,,19730101,20250827
72438754807,724387,54807,IN,40.528,-86.059,4.484833981453576,KOKK,KOKK,True,,20060101,20250825
72438814829,724388,14829,IN,41.527,-85.787,4.215940430225948,KGSH,KGSH,True,,19961002,20250826
72532704846,725327,04846,IN,41.454,-86.998,3.8612452882868538,KVPZ,KVPZ,True,,20060101,20250827
72533014827,725330,14827,IN,40.972,-85.206,4.389774774774373,KFWA,KFWA,True,,19411101,20250827
72533594833,725335,94833,IN,40.65,-86.15,4.335725274724854,KGUS,KGUS,True,,20060101,20250825
72533694895,725336,94895,IN,40.235,-85.394,3.917854807063239,KMIE,KMIE,True,,20060101,20250827
72533704807,725337,04807,IN,41.617,-87.417,3.535965017371293,KGYY,KGYY,True,,20060101,20250825
72535014848,725350,14848,IN,41.707,-86.316,4.222875747224168,KSBN,KSBN,True,,19730101,20250827
72535404806,725354,04806,IN,41.717,-85.983,3.195895379915399,KEKM,KEKM,True,,20060102,20250826
72635800384,726358,00384,IN,41.703,-86.821,2.8241461477358367,KMGC,KMGC,True,,20120110,20250825
74421494852,744214,94852,IN,40.483,-85.683,3.7207184282156898,KMZZ,KMZZ,True,,20100114,20250825
74466000388,744660,00388,IN,40.948,-87.183,3.683230112439914,KRZL,KRZL,True,,20110516,20250825
99733999999,997339,99999,IN,41.73,-86.93,5.86337876614043,,,False,,20080102,20250824
99778799999,997787,99999,IN,41.65,-87.15,3.1768893564791485,,,False,,20080101,20250824
99999963898,999999,63898,IN,38.888,-86.571,1.5846636458696457,,,False,,20071003,20250828
72033899999,720338,99999,KS,37.798,-94.769,3.833323378329175,KFSK,KFSK,True,,20220519,20250824
72041799999,720417,99999,KS,37.583,-101.733,5.578839111328191,K2K3,K2K3,True,,20160302,20250824
72042103043,720421,03043,KS,39.84,-101.042,4.2765689858119815,KADT,KADT,True,,20201015,20250826
72042203037,720422,03037,KS,39.428,-101.046,5.539934013563937,KCBK,KCBK,True,,20120403,20250826
72042399999,720423,99999,KS,37.324,-97.388,4.5913282369801625,KEGT,KEGT,True,,20220130,20250824
72042599999,720425,99999,KS,37.163,-101.371,5.663586013612611,KHQG,KHQG,True,,20151020,20250824
72042600141,720426,00141,KS,37.158,-95.778,4.445802425526634,KIDP,KIDP,True,,20100604,20250825
72043299999,720432,99999,KS,38.352,-97.691,5.066015240904585,KMPR,KMPR,True,,20220509,20250824
72043399999,720433,99999,KS,39.85,-99.895,4.938291112782506,KNRN,KNRN,True,,20181017,20250801
72043499999,720434,99999,KS,39.11,-100.816,5.218542682926875,KOEL,KOEL,True,,20190425,20250824
72043599999,720435,99999,KS,39.736,-99.317,4.442123993256724,KPHG,KPHG,True,,20250108,20250824
72043600142,720436,00142,KS,37.45,-94.733,3.292055552285599,KPTS,KPTS,True,,20100113,20250826
72043700143,720437,00143,KS,39.767,-101.8,5.179060537851004,KSYF,KSYF,True,,20120423,20250826
72043899999,720438,99999,KS,38.474,-100.885,5.509676452965988,KTQK,KTQK,True,,20190429,20250824
72043999999,720439,99999,KS,37.604,-101.374,5.274138243284057,KULS,KULS,True,,20180524,20250824
72078199999,720781,99999,KS,38.343,-98.227,4.9072951739616855,KLYO,KLYO,True,,20180719,20250824
72200599999,722005,99999,KS,38.302,-95.725,3.8839474315884166,KUKL,KUKL,True,,20050427,20250824
72446803967,724468,03967,KS,38.85,-94.739,3.839460467785724,KOJC,KOJC,True,,20060101,20250827
72447593909,724475,93909,KS,38.822,-94.89,4.271334983257892,KIXD,KIXD,True,,19781124,20250827
72450003928,724500,03928,KS,37.648,-97.43,5.078899404135563,KICT,KICT,True,,19730101,20250827
72450213932,724502,13932,KS,37.165,-97.035,4.308723224351553,KWLD,KWLD,True,,20060101,20250827
72450403974,724504,03974,KS,37.75,-97.219,4.768179883671184,KAAO,KAAO,True,,20060101,20250827
72450503923,724505,03923,KS,37.617,-97.267,5.061708860759053,KIAB,KIAB,True,,19531201,20250826
72450613986,724506,13986,KS,38.068,-97.861,4.589928977272511,KHUT,KHUT,True,,19450201,20250827
72450713981,724507,13981,KS,37.671,-95.485,4.080139135179145,KCNU,KCNU,True,,19730101,20250827
72450803997,724508,03997,KS,39.008,-95.212,3.7056805399323554,KLWC,KLWC,True,,20060101,20250827
72450953939,724509,53939,KS,38.068,-97.275,5.236471955826487,KEWK,KEWK,True,,20060101,20250825
72451013985,724510,13985,KS,37.771,-99.969,5.646401410778696,KDDC,KDDC,True,,19430419,20250827
72451523064,724515,23064,KS,37.922,-100.724,5.832983682983347,KGCK,KGCK,True,,19430201,20250827
72451623020,724516,23020,KS,37.05,-100.967,5.704327573252883,KLBL,KLBL,True,,20060101,20250826
72451713940,724517,13940,KS,38.35,-98.867,5.356952616908995,KGBD,KGBD,True,,20060101,20250826
72451803968,724518,03968,KS,38.85,-99.267,5.301377245508713,KHYS,KHYS,True,,20060101,20250826
72451993967,724519,93967,KS,37.091,-95.573,3.898556640909598,KCFV,KCFV,True,,20060101,20250827
72452003957,724520,03957,KS,37.284,-98.553,3.915883278000981,KP28,KP28,True,,19780310,20250827
72455013947,724550,13947,KS,39.05,-96.767,4.573544717414687,KFRI,KFRI,True,,19380817,20250826
72455503936,724555,03936,KS,39.135,-96.679,3.134421322690965,KMHK,KMHK,True,,20060101,20250827
72455613989,724556,13989,KS,38.329,-96.195,4.656868395773038,KEMP,KEMP,True,,19730101,20250827
72456013996,724560,13996,KS,39.072,-95.626,3.383777677360849,KTOP,KTOP,True,,19730101,20250827
72456513920,724565,13920,KS,38.941,-95.651,4.379462803681737,KFOE,KFOE,True,,19421001,20250827
72458013984,724580,13984,KS,39.551,-97.651,4.878813259407402,KCNK,KCNK,True,,19730101,20250827
72458593997,724585,93997,KS,38.873,-98.809,5.526073796482793,KRSL,KRSL,True,,19430201,20250827
72458603919,724586,03919,KS,38.78,-97.644,4.841436875838216,KSLN,KSLN,True,,19730101,20250827
72460493076,724604,93076,KS,37.0,-101.883,5.94001046367136,KEHA,KEHA,True,,20060101,20250826
72465023065,724650,23065,KS,39.367,-101.693,5.608857406127102,KGLD,KGLD,True,,19730101,20250827
72465593990,724655,93990,KS,39.374,-99.83,4.586570062742561,KHLC,KHLC,True,,19730101,20250827
74543093978,745430,93978,KS,37.702,-98.747,4.659411102553294,KPTT,KPTT,True,,20060101,20250826
74543103998,745431,03998,KS,37.328,-95.504,3.1991946681476477,KPPF,KPPF,True,,20060101,20250827
99999903067,999999,03067,KS,38.87,-100.963,3.4435267468199937,,,False,,20051030,20250828
99999953974,999999,53974,KS,39.103,-96.61,2.3114634146341517,,,False,,20031001,20250828
72035363875,720353,63875,KY,36.611,-83.738,1.1729723352798924,K1A6,K1A6,True,,20060101,20250825
72037963882,720379,63882,KY,36.855,-84.856,2.668590694538105,KEKQ,KEKQ,True,,20060501,20250826
72044599999,720445,99999,KY,37.358,-85.309,2.2946324532040663,KAAS,KAAS,True,,20180719,20250824
72044699999,720446,99999,KY,37.814,-85.5,2.256319125139477,KBRY,KBRY,True,,20171207,20250824
72044700437,720447,00437,KY,36.665,-88.373,3.001044696384484,KCEY,KCEY,True,,20101109,20250825
72044800144,720448,00144,KY,37.578,-84.77,2.388773727025836,KDVK,KDVK,True,,20090101,20250825
72044999999,720449,99999,KY,38.555,-82.738,1.4628918495298535,KDWU,KDWU,True,,20140813,20250824
72045199999,720451,99999,KY,37.686,-85.925,2.506123444742215,KEKX,KEKX,True,,20161110,20250824
72045299999,720452,99999,KY,38.542,-83.743,3.113867366236966,KFGX,KFGX,True,,20140307,20250824
72045399999,720453,99999,KY,36.857,-87.455,2.0888853624473875,KHVC,KHVC,True,,20230425,20250824
72045500145,720455,00145,KY,37.633,-84.333,2.878431254875536,KI39,KI39,True,,20101216,20250824
72045600146,720456,00146,KY,38.067,-83.983,1.4046370725854496,KIOB,KIOB,True,,20120531,20250825
72045799999,720457,99999,KY,37.387,-83.262,1.3794775878748504,KCPF,KCPF,True,,20200430,20250824
72045800476,720458,00476,KY,37.751,-82.637,1.756550401534022,KSJS,KSJS,True,,20120531,20250825
72046499999,720464,99999,KY,37.562,-82.566,1.8320628208998,KPBX,KPBX,True,,20140923,20250824
72046599999,720465,99999,KY,36.8,-84.2,1.8432270673015945,KBYL,KBYL,True,,20160302,20250824
72232200361,722322,00361,KY,37.033,-85.95,2.012110665407948,KGLW,KGLW,True,,20050101,20250825
72419003889,724190,03889,KY,37.591,-83.314,1.4322777101097068,KJKL,KJKL,True,,20050101,20250827
72421093814,724210,93814,KY,39.044,-84.672,3.967914671310022,KCVG,KCVG,True,,19730101,20250827
72422093820,724220,93820,KY,38.034,-84.611,3.634571768009175,KLEX,KLEX,True,,19730101,20250825
72423093821,724230,93821,KY,38.177,-85.731,3.676234734680296,KSDF,KSDF,True,,19730101,20250827
72423353841,724233,53841,KY,38.185,-84.904,3.1190754339119486,KFFT,KFFT,True,,20060101,20250827
72423513810,724235,13810,KY,38.23,-85.663,2.9888467573220754,KLOU,KLOU,True,,19411101,20250827
72423753803,724237,53803,KY,37.75,-87.167,3.49269727403143,KOWB,KOWB,True,,20060101,20250825
72423853886,724238,53886,KY,37.8,-87.683,3.172492140611555,KEHR,KEHR,True,,20060101,20250825
72424013807,724240,13807,KY,37.9,-85.967,3.1113223529409,KFTK,KFTK,True,,19450301,20250826
72424303849,724243,03849,KY,37.09,-84.069,2.4098420571727446,KLOZ,KLOZ,True,,19910321,20250827
72435003816,724350,03816,KY,37.056,-88.774,2.337998056365341,KPAH,KPAH,True,,19890101,20250827
72435463815,724354,63815,KY,37.054,-84.615,2.2137228340888324,KSME,KSME,True,,20060101,20250825
74671013806,746710,13806,KY,36.667,-87.483,3.5470774647884817,KHOP,KHOP,True,,19430715,20250825
74671693808,746716,93808,KY,36.965,-86.424,2.8193483507642463,KBWG,KBWG,True,,19730101,20250826
74907799999,749077,99999,KY,37.541,-87.952,2.8325311559944875,KTWT,KTWT,True,,19440306,20250824
99999900421,999999,00421,KY,37.35,-87.4,2.663635814767406,,,False,,20140731,20250825
99999963838,999999,63838,KY,38.095,-84.747,2.4945752660038343,,,False,,20011120,20250828
99999963849,999999,63849,KY,37.25,-86.233,0.8138995465643496,,,False,,20040519,20250828
A0677300334,A06773,00334,KY,36.859,-83.358,1.0735103352125,KI35,KI35,True,,20140731,20250825
72034653991,720346,53991,LA,30.75,-92.688,1.4511892020453383,KACP,KACP,True,,20050408,20250826
72035299999,720352,99999,LA,28.17,-89.22,6.14769736842073,KCYD,KCYD,True,,20050507,20250418
72046700148,720467,00148,LA,30.817,-89.867,1.9283910786925091,KBXA,KBXA,True,,20120824,20250825
72046800466,720468,00466,LA,30.558,-92.099,2.653664144785342,KOPL,KOPL,True,,20130502,20250825
72058700184,720587,00184,LA,29.976,-92.084,2.7937551664533875,KIYA,KIYA,True,,20090101,20250824
72066500243,720665,00243,LA,27.2,-92.2,5.449200492005072,KGBK,KGBK,True,,20091229,20250822
72073900268,720739,00268,LA,32.646,-93.298,1.8809781121749247,KMNE,KMNE,True,,20110501,20250825
72091300303,720913,00303,LA,27.833,-91.983,3.260034474266959,KGHB,KGHB,True,,20110113,20250821
72091600453,720916,00453,LA,27.63,-90.45,6.019313466616008,KGRY,KGRY,True,,20110113,20250825
72092500312,720925,00312,LA,27.2,-90.033,4.804280532042907,KATP,KATP,True,,20110310,20250825
72096700457,720967,00457,LA,30.718,-91.479,2.5075398612735897,KHZR,KHZR,True,,20111221,20250825
72104600460,721046,00460,LA,30.173,-90.941,1.9795380728976344,KREG,KREG,True,,20170309,20250825
72204112993,722041,12993,LA,29.445,-90.261,2.55427366565924,KGAO,KGAO,True,,20060119,20250826
72224800359,722248,00359,LA,30.131,-93.376,3.0411061473599657,KUXL,KUXL,True,,20061024,20250825
72225153958,722251,53958,LA,32.514,-92.588,2.1751772143811983,KRSN,KRSN,True,,20060425,20250825
72225353992,722253,53992,LA,32.756,-91.881,1.251655979763484,KBQP,KBQP,True,,20061018,20250825
72229499999,722294,99999,LA,29.8,-92.804,4.485326259106075,K3L4,K3L4,True,,19870117,20250824
72230899999,722308,99999,LA,29.1,-90.2,0.0,K9F2,K9F2,True,,19870118,20250824
72231012916,722310,12916,LA,29.998,-90.278,3.514134396355101,KMSY,KMSY,True,,19451001,20250825
72231203908,722312,03908,LA,30.521,-90.418,2.144337902229268,KHDC,KHDC,True,,20060101,20250825
72231453915,722314,53915,LA,30.029,-91.885,3.65122395833316,KARA,KARA,True,,20060101,20250825
72231553917,722315,53917,LA,30.049,-90.029,4.783296126066619,KNEW,KNEW,True,,19420901,20250827
72231612958,722316,12958,LA,29.817,-90.017,3.0909539220219147,KNBG,KNBG,True,,19730101,20250825
72231953943,722319,53943,LA,31.736,-93.099,1.1837095191364275,KIER,KIER,True,,20060101,20250826
72232013970,722320,13970,LA,30.538,-91.147,3.122775466380255,KBTR,KBTR,True,,20101115,20250827
72232912936,722329,12936,LA,29.717,-91.333,2.9729470503218485,KPTN,KPTN,True,,20060101,20250825
72233053865,722330,53865,LA,30.344,-89.822,2.473025562762321,KASD,KASD,True,,20050101,20250825
72233403976,722334,03976,LA,30.833,-93.333,2.4660885854126167,KDRI,KDRI,True,,20060101,20250825
72239003931,722390,03931,LA,31.05,-93.183,3.198183934807733,KPOE,KPOE,True,,19620903,20250825
72240003937,722400,03937,LA,30.126,-93.228,3.8115503576257135,KLCH,KLCH,True,,19420502,20250827
72240413941,722404,13941,LA,30.21,-93.143,3.241266919328416,KCWF,KCWF,True,,19880105,20250825
