year,state,avg_capacity_factor,avg_wind_speed_ms,day_count
2001,MT,0.07391751506849314,4.0370071232876725,365
2001,NC,0.01784008767123288,2.820885205479452,365
2001,ND,0.09342671232876713,4.816158904109588,365
2001,NE,0.07928955342465753,4.549085205479453,365
2001,NH,0.01776429589041096,2.7193838356164384,365
2001,NJ,0.03201298904109588,3.4098027397260275,365
2001,NM,0.07494004657534246,4.4156520547945215,365
2001,NV,0.04581977534246576,3.4883378082191783,365
2001,NY,0.043437783561643836,3.8353906849315074,365
2001,OH,0.038282216438356165,3.719700821917809,365
2001,OK,0.0661908493150685,4.347125753424658,365
2001,OR,0.03859428767123288,3.2803183561643836,365
2001,PA,0.02907112876712329,3.367542465753424,365
2001,RI,0.05018978630136987,4.211728219178082,365
2001,SC,0.02124704109589041,3.139124657534247,365
2001,SD,0.09979057260273971,4.870160273972603,365
2001,TN,0.017936413698630138,2.7364750684931507,365
2001,TX,0.058975945205479455,4.263490136986301,365
2001,UT,0.043156528767123295,3.6588942465753425,365
2001,VA,0.025274969863013697,3.148098356164384,365
2001,VT,0.020093745205479453,2.661430684931507,365
2001,WA,0.0352456904109589,3.309693698630137,365
2001,WI,0.03733158082191781,3.7688709589041096,365
2001,WV,0.016491473972602737,2.5463854794520544,365
2001,WY,0.0672599890410959,3.9047873972602747,365
2002,AL,0.017530364383561644,2.682600273972603,365
2002,AR,0.02076950410958904,2.797306849315068,365
2002,AZ,0.037906832876712336,3.3363441095890414,365
2002,CA,0.04049925753424658,3.1853153424657523,365
2002,CO,0.07819102465753426,4.380489315068493,365
2002,CT,0.033778027397260275,3.4598230136986308,365
2002,DE,0.055157767123287675,4.229308219178082,365
2002,FL,0.03654461369863014,3.4708191780821918,365
2002,GA,0.012719021917808219,2.4159460273972604,365
2002,IA,0.06928957808219179,4.39517506849315,365
2002,ID,0.05256064109589042,3.5242454794520555,365
2002,IL,0.04628423561643836,3.7028605479452055,365
2002,IN,0.04661015068493151,3.805771780821918,365
2002,KS,0.0953204794520548,4.890504109589042,365
2002,KY,0.024097068493150683,3.120435890410959,365
2002,LA,0.028256758904109596,3.1022479452054803,365
2002,MA,0.05119993698630138,3.785783561643835,365
2002,MD,0.03693227123287671,3.6321205479452052,365
2002,ME,0.030257536986301375,3.137976712328767,365
2002,MI,0.04257418082191781,3.6827,365
2002,MN,0.053476991780821916,3.8446926027397264,365
2002,MO,0.04333311780821918,3.730125479452056,365
2002,MS,0.019691153424657534,2.77598301369863,365
2002,MT,0.08337153972602741,4.148539726027398,365
2002,NC,0.0227324301369863,2.6193068493150684,365
2002,ND,0.10115064931506851,4.9311969863013685,365
2002,NE,0.07854235342465753,4.412266849315069,365
2002,NH,0.012872613698630136,2.161230136986301,365
2002,NJ,0.03190239178082192,3.230138904109589,365
2002,NM,0.08426797260273973,4.493788219178082,365
2002,NV,0.04535470684931507,3.3860323287671235,365
2002,NY,0.04848201369863013,3.7843295890410955,365
2002,OH,0.05185852876712328,3.7957400000000003,365
2002,OK,0.06030276986301371,4.012792602739726,365
2002,OR,0.03842751232876712,3.065167397260274,365
2002,PA,0.03207949863013698,3.2447490410958904,365
2002,RI,0.04001121095890411,3.5480057534246567,365
2002,SC,0.01787432602739726,2.8381972602739727,365
2002,SD,0.1094938794520548,5.000887945205478,365
2002,TN,0.01982389589041096,2.7333115068493155,365
2002,TX,0.06504068767123287,4.274310684931507,365
2002,UT,0.04135712328767123,3.3724578082191776,365
2002,VA,0.027317084931506846,3.057370410958904,365
2002,VT,0.023695600000000004,2.558352054794521,365
2002,WA,0.03715250410958904,3.2063210958904103,365
2002,WI,0.035999591780821925,3.4865501369863017,365
2002,WV,0.01879224109589041,2.517739726027397,365
2002,WY,0.0823401890410959,4.110193972602739,365
2003,AL,0.015419991780821917,2.5907621917808217,365
2003,AR,0.021311646575342465,2.7842482191780817,365
2003,AZ,0.03407628493150685,3.135937534246575,365
2003,CA,0.03521291232876712,3.039251232876712,365
2003,CO,0.06939942739726028,4.143113698630137,365
2003,CT,0.03590470136986301,3.3696199999999994,365
2003,DE,0.05958233698630137,4.128575342465753,365
2003,FL,0.026894498630136987,3.282954520547945,365
2003,GA,0.012050830136986303,2.2376038356164383,365
2003,IA,0.06521065753424657,4.269853150684932,365
2003,ID,0.0459076493150685,3.34096602739726,365
2003,IL,0.03774462465753425,3.406286849315068,365
2003,IN,0.04734568219178082,3.7079509589041098,365
2003,KS,0.08048578356164385,4.59810904109589,365
2003,KY,0.022323380821917805,3.0151890410958906,365
2003,LA,0.021101602739726028,2.730419178082192,365
2003,MA,0.04868202465753425,3.517678630136986,365
2003,MD,0.03956277534246575,3.522839726027397,365
2003,ME,0.02571295342465754,2.7264158904109586,365
2003,MI,0.04122185479452055,3.5189227397260274,365
2003,MN,0.04977995616438356,3.710766849315068,365
2003,MO,0.042498939726027404,3.725917260273973,365
2003,MS,0.015669539726027398,2.5318665753424656,365
2003,MT,0.07090736164383561,3.964260821917808,365
2003,NC,0.021237221917808222,2.496795068493151,365
2003,ND,0.09649495068493151,4.762809315068494,365
2003,NE,0.0669884493150685,4.1033816438356165,365
2003,NH,0.012500290410958907,2.019156712328767,365
2003,NJ,0.03523059452054795,3.1577884931506848,365
2003,NM,0.08291104657534244,4.371315342465754,365
2003,NV,0.042139515068493165,3.2993369863013693,365
2003,NY,0.04680605753424658,3.575759178082192,365
2003,OH,0.045496912328767125,3.5866002739726026,365
2003,OK,0.055166139726027394,3.8896490410958906,365
2003,OR,0.03310139726027398,2.9525479452054797,365
2003,PA,0.031605134246575343,3.1198460273972604,365
2003,RI,0.03685763561643835,3.412540821917808,365
2003,SC,0.01606634794520548,2.613042465753425,365
2003,SD,0.09778590684931507,4.753883835616438,365
2003,TN,0.018765994520547946,2.685335342465754,365
2003,TX,0.053777578082191774,3.922199452054794,365
2003,UT,0.04082857534246575,3.365251780821918,365
2003,VA,0.030528950684931503,2.994924383561644,365
2003,VT,0.01871496438356165,2.155426575342466,365
2003,WA,0.031533827397260274,3.0025194520547944,365
2003,WI,0.033828578082191786,3.3573169863013703,365
2003,WV,0.01692551506849315,2.3478846575342467,365
2003,WY,0.07479985479452055,3.939681369863013,365
2004,AL,0.017101357923497266,2.562912568306011,366
2004,AR,0.020162898907103825,2.7196497267759563,366
2004,AZ,0.033179767759562835,3.123710109289617,366
2004,CA,0.036667284153005464,3.0532688524590164,366
2004,CO,0.0643930956284153,3.8430131147540982,366
2004,CT,0.03592632240437159,3.4142051912568303,366
2004,DE,0.05439925136612021,4.071536338797814,366
2004,FL,0.03763866666666667,3.511762568306011,366
2004,GA,0.020802797814207654,2.3914046448087434,366
2004,IA,0.06517004644808742,4.2050786885245905,366
2004,ID,0.03572097540983606,2.9796002732240434,366
2004,IL,0.03956173770491803,3.4126418032786887,366
2004,IN,0.05058195901639344,3.80022868852459,366
2004,KS,0.0808405382513661,4.6186718579234975,366
2004,KY,0.021587885245901637,2.927042896174864,366
2004,LA,0.02239600819672131,2.8291928961748636,366
2004,MA,0.04099569945355191,3.4436161202185795,366
2004,MD,0.03271595901639344,3.3260743169398914,366
2004,ME,0.025445803278688527,2.8699986338797814,366
2004,MI,0.04297452732240437,3.5781459016393438,366
2004,MN,0.0531668387978142,3.7567393442622956,366
2004,MO,0.042882598360655735,3.7628653005464483,366
2004,MS,0.01664974863387978,2.5561480874316937,366
2004,MT,0.07214121311475409,3.9337658469945356,366
2004,NC,0.01944441530054645,2.361144535519126,366
2004,ND,0.09910888524590165,4.818522677595629,366
2004,NE,0.06380939071038251,4.046285519125684,366
2004,NH,0.013086581967213115,2.0948284153005465,366
2004,NJ,0.029243989071038246,3.003574043715847,366
2004,NM,0.06622839344262295,4.070230327868853,366
2004,NV,0.045298349726775954,3.3813396174863386,366
2004,NY,0.044939923497267754,3.580839617486339,366
2004,OH,0.047222147540983604,3.6449713114754108,366
2004,OK,0.04931929234972677,3.7412333333333336,366
2004,OR,0.026875330601092897,2.6938584699453556,366
2004,PA,0.028719095628415306,3.0134098360655734,366
2004,RI,0.03299004918032787,3.3931715846994535,366
2004,SC,0.0178705956284153,2.6629928961748632,366
2004,SD,0.10016638797814209,4.7654038251366115,366
2004,TN,0.01777141803278688,2.6437964480874316,366
2004,TX,0.04980812021857925,3.808013661202185,366
2004,UT,0.04579741530054645,3.3975721311475406,366
2004,VA,0.025405844262295082,2.8083639344262297,366
2004,VT,0.01922206557377049,2.184619398907104,366
2004,WA,0.026872762295081967,2.8034103825136603,366
2004,WI,0.03465194535519126,3.3349136612021852,366
2004,WV,0.014444849726775956,2.2172147540983604,366
2004,WY,0.07265348360655739,3.784437704918033,366
2005,AL,0.017017495890410957,2.4433306849315066,365
2005,AR,0.01989210410958904,2.6355569863013697,365
2005,AZ,0.02924611780821917,2.934325753424657,365
2005,CA,0.029797838356164383,2.867270410958904,365
2005,CO,0.06410358630136986,3.71682602739726,365
2005,CT,0.03303048767123287,3.271248767123288,365
2005,DE,0.049172789041095885,3.879429315068494,365
2005,FL,0.033295523287671235,3.415139452054795,365
2005,GA,0.01216846301369863,2.136515616438356,365
2005,IA,0.05340902739726028,3.8793128767123286,365
2005,ID,0.02811478904109589,2.686871780821918,365
2005,IL,0.03588710410958904,3.2639912328767124,365
2005,IN,0.0403908,3.4824238356164385,365
2005,KS,0.0774791397260274,4.4654764383561645,365
2005,KY,0.01662578904109589,2.4913731506849315,365
2005,LA,0.019294265753424657,2.573096712328767,365
2005,MA,0.037767493150684936,3.320458082191781,365
2005,MD,0.02964146849315068,3.110267123287671,365
2005,ME,0.024086578082191782,2.794492876712329,365
2005,MI,0.03101682191780822,3.1877271232876714,365
2005,MN,0.04966277808219178,3.616821643835616,365
2005,MO,0.034604312328767116,3.4936454794520553,365
2005,MS,0.020900550684931508,2.6829186301369865,365
2005,MT,0.07200441917808219,3.9757936986301363,365
2005,NC,0.018663536986301372,2.35757095890411,365
2005,ND,0.08856544109589042,4.636249589041095,365
2005,NE,0.06856004657534245,4.088867671232876,365
2005,NH,0.011467257534246576,1.995454246575342,365
2005,NJ,0.028241624657534246,2.990157260273972,365
2005,NM,0.06071354794520549,3.9435115068493163,365
2005,NV,0.04160581917808219,3.1744969863013703,365
2005,NY,0.03920448767123288,3.40483698630137,365
2005,OH,0.036189473972602734,3.3658079452054794,365
2005,OK,0.04855593698630137,3.604023287671233,365
2005,OR,0.027822079452054792,2.706434794520548,365
2005,PA,0.024915863013698632,2.8704528767123287,365
2005,RI,0.036841323287671236,3.377853698630137,365
2005,SC,0.018648761643835617,2.636974520547945,365
2005,SD,0.09207086301369863,4.541404109589041,365
2005,TN,0.01538450684931507,2.3415060273972603,365
2005,TX,0.04191527397260274,3.5389978082191775,365
2005,UT,0.04669772054794521,3.4470427397260273,365
2005,VA,0.02229431506849315,2.6179860273972606,365
2005,VT,0.017566608219178083,2.1505635616438354,365
2005,WA,0.024271093150684934,2.7504123287671236,365
2005,WI,0.025929753424657538,3.0060331506849316,365
2005,WV,0.012821827397260272,2.078760547945205,365
2005,WY,0.06741788767123287,3.6620235616438355,365
2006,AL,0.014621531506849311,2.409458082191781,365
2006,AR,0.027186210958904108,3.011632602739726,365
2006,AZ,0.040212254794520556,3.198536438356164,365
2006,CA,0.031645816438356164,2.8733454794520545,365
2006,CO,0.06329058082191781,3.677715890410959,365
2006,CT,0.029199109589041095,3.024835068493151,365
2006,DE,0.04795571232876712,3.705775342465753,365
2006,FL,0.028846334246575348,3.292245753424657,365
2006,GA,0.011551857534246575,2.2022002739726023,365
2006,IA,0.05957933698630137,4.023961369863013,365
2006,ID,0.03516873698630137,2.975661369863014,365
2006,IL,0.04186030136986301,3.4881969863013693,365
2006,IN,0.040014693150684934,3.5361731506849314,365
2006,KS,0.08511305479452055,4.583159726027397,365
2006,KY,0.019681024657534248,2.603158356164383,365
2006,LA,0.02070032602739726,2.6697586301369864,365
2006,MA,0.04569903287671232,3.5539060273972605,365
2006,MD,0.03289827397260274,3.061890410958905,365
2006,ME,0.023495328767123284,2.7524312328767127,365
