station_id,latitude,longitude,state,avg_wind_speed_ms
99999963893,32.717,-87.623,AL,1.1470292497929306
72050799999,33.313,-86.926,AL,2.1860584645038337
99999963868,34.66,-87.346,AL,2.032474249270002
72038163885,30.291,-87.672,AL,2.438671650373629
72226903850,31.267,-85.717,AL,2.7033471800603777
72228693806,33.212,-87.616,AL,2.330883492637631
99999900440,34.269,-85.858,AL,2.2505835399403793
72227553843,31.306,-86.39,AL,1.928498314817249
99999963897,32.335,-86.979,AL,2.2749611174906086
72059200186,30.46,-87.877,AL,1.8732696897372625
72221999999,31.363,-85.849,AL,2.3736802349976664
72223863873,31.35,-85.667,AL,2.2875250500999953
72226013895,32.3,-86.407,AL,2.578950722174879
72227653820,31.419,-87.048,AL,1.936881387070948
72226513821,32.383,-86.35,AL,2.039221486038901
72041300138,34.267,-87.6,AL,2.3370183008482366
99999963867,34.195,-86.796,AL,1.6757737311119703
A0001363847,34.474,-85.721,AL,1.9643301334297116
A5125500445,32.464,-87.954,AL,1.298837520042761
72223953861,31.356,-85.751,AL,1.7114532326333938
99999973803,33.572,-86.057,AL,2.344156580113652
72226703878,31.857,-86.01,AL,2.0781347962382863
72050500156,33.902,-87.314,AL,1.2786200662849854
99999963894,34.773,-87.64,AL,2.423412352565227
72323003856,34.644,-86.786,AL,3.1253606431007444
72091200302,29.233,-87.783,AL,3.3409310986960112
72750304909,45.559,-93.265,MN,2.534380589006336
72745604919,46.722,-92.043,MN,4.766997326997214
72656804961,44.123,-93.261,MN,4.484501800719939
72747504940,45.886,-93.272,MN,2.2189413875594943
72658514954,44.217,-93.917,MN,4.817735686611897
72656404967,44.589,-92.485,MN,2.7311144130752867
72216804960,44.779,-95.033,MN,3.18279193948215
72751504982,45.306,-96.424,MN,2.786039830231626
72750504929,47.593,-95.775,MN,3.7038038038031145
72655614992,44.548,-95.08,MN,4.333986928104343
72746704926,49.318,-94.903,MN,3.938699380358579
72747014918,48.559,-93.396,MN,3.0490767045452873
99999904994,48.306,-95.874,MN,1.6113763066202134
72657594960,45.062,-93.351,MN,3.6983266590387625
72749704984,46.99,-94.204,MN,2.308649513872033
72750754904,45.332,-95.651,MN,4.192217806512378
99999900343,44.017,-92.483,MN,3.332565006971875
72200654926,43.621,-96.216,MN,3.6523723515103814
72203304999,44.753,-95.556,MN,4.191594133777977
72750604952,43.913,-95.109,MN,4.515089195756275
72744904954,46.419,-92.804,MN,1.9332214765098086
72036854924,43.987,-95.783,MN,4.908071748878303
72225254923,44.729,-96.266,MN,3.9033933559153735
72746994992,47.745,-90.346,MN,2.8501902518573674
72756604902,43.665,-92.933,MN,3.5959358866603996
72658794927,43.645,-95.58,MN,5.413467048710269
72659304946,43.65,-94.986,MN,4.4113398312475525
72745014913,46.844,-92.187,MN,4.525863708398869
72751704932,44.756,-94.081,MN,1.911415678879266
72657994963,44.832,-93.471,MN,3.8993247126435024
72234254931,44.249,-95.607,MN,4.963897219192632
72656394969,44.333,-93.317,MN,3.1701209291181747
72654954905,47.822,-92.689,MN,2.5348918682202912
72746804928,47.783,-93.65,MN,2.5064652050822236
72028304927,43.677,-92.18,MN,4.560815697432943
72658804956,44.077,-91.708,MN,2.4525882282206073
72751454910,46.381,-94.806,MN,3.0298052705934757
72658694948,43.65,-94.417,MN,5.232422819746485
72212904939,46.839,-96.663,MN,4.284606721592866
72658994968,43.683,-93.367,MN,3.3441852052806347
72660304974,44.857,-93.033,MN,2.9418825203005365
72745794962,46.833,-95.883,MN,3.9978785531248384
72655454906,43.986,-94.558,MN,4.9918380809595275
72646654917,45.228,-96.007,MN,2.7856537530265157
72656194997,46.447,-95.212,MN,3.28617789885045
72655714910,45.868,-95.394,MN,4.797660972404372
72655014926,45.544,-94.052,MN,3.6510793465576183
74466799999,46.091,-94.361,MN,3.8453908473830882
72655804914,46.703,-92.504,MN,3.0929261289474987
72745204912,47.842,-96.621,MN,4.5795635880074945
72200354930,44.476,-93.016,MN,3.6435616270515467
72656904933,44.859,-94.382,MN,3.7082842699963123
72659604978,44.018,-92.831,MN,3.7110407962639274
72655994976,44.45,-95.817,MN,5.3793113141247675
72038600125,45.117,-95.133,MN,4.603697107412333
72748604983,48.154,-94.517,MN,2.869523866850679
72654704931,45.644,-95.32,MN,4.401093155893196
72656704980,44.319,-94.502,MN,4.237274597603269
72755014958,47.5,-94.933,MN,3.6084879847720432
72211454901,45.159,-93.843,MN,3.5846583150262834
A0735700182,45.986,-95.992,MN,4.3327360654716065
72747394977,48.267,-92.483,MN,1.2534046981862217
72658414927,44.932,-93.056,MN,3.9210401540967736
72744404979,47.049,-91.745,MN,2.5277247956399065
99999954932,46.114,-92.994,MN,1.4530139372822326
72667904969,45.698,-92.953,MN,2.4861474681665556
72668254914,45.56,-93.608,MN,2.8164237533119314
72644014925,43.904,-92.492,MN,5.138135041250043
72657804944,45.949,-94.347,MN,2.3492077035588568
72747804934,48.753,-96.943,MN,4.430001794365365
72747694961,48.726,-94.612,MN,3.7785303347278427
72745404911,47.838,-90.383,MN,2.9933228021138025
72747704970,48.856,-95.697,MN,3.819480519479748
72656504948,45.566,-95.968,MN,5.120810762545438
72025804997,46.619,-93.31,MN,2.9238185704102464
72214404945,45.236,-93.986,MN,2.7183621050111446
72658304941,45.147,-94.507,MN,3.0684939024384574
72655304951,44.969,-95.71,MN,3.9209020771506
72654404958,48.016,-92.856,MN,2.0906953159660056
