year,season,state,capacity_factor,day_count
2001,winter,MI,0.04964347777777777,90
2001,fall,MN,0.05367943956043956,91
2001,spring,MN,0.07066109782608695,92
2001,summer,MN,0.03567989130434783,92
2001,winter,MN,0.05886583333333333,90
2001,fall,MO,0.041705109890109886,91
2001,spring,MO,0.06650763043478261,92
2001,summer,MO,0.02337616304347826,92
2001,winter,MO,0.04751299999999999,90
2001,fall,MS,0.014123406593406593,91
2001,spring,MS,0.020231141304347822,92
2001,summer,MS,0.00847495652173913,92
2001,winter,MS,0.02147533333333333,90
2001,fall,MT,0.07502667032967034,91
2001,spring,MT,0.09257405434782609,92
2001,summer,MT,0.05166201086956521,92
2001,winter,MT,0.07647497777777779,90
2001,fall,NC,0.011667417582417584,91
2001,spring,NC,0.028894923913043477,92
2001,summer,NC,0.01115507608695652,92
2001,winter,NC,0.01961441111111111,90
2001,fall,ND,0.08915103296703296,91
2001,spring,ND,0.12135104347826087,92
2001,summer,ND,0.056569521739130435,92
2001,winter,ND,0.10688126666666668,90
2001,fall,NE,0.07155338461538462,91
2001,spring,NE,0.10874229347826088,92
2001,summer,NE,0.05720457608695652,92
2001,winter,NE,0.07958018888888889,90
2001,fall,NH,0.015896395604395607,91
2001,spring,NH,0.0252306847826087,92
2001,summer,NH,0.010416434782608697,92
2001,winter,NH,0.01953178888888889,90
2001,fall,NJ,0.026971065934065928,91
2001,spring,NJ,0.04463846739130435,92
2001,summer,NJ,0.017197565217391304,92
2001,winter,NJ,0.03934954444444444,90
2001,fall,NM,0.06320746153846155,91
2001,spring,NM,0.10738766304347826,92
2001,summer,NM,0.057570119565217404,92
2001,winter,NM,0.07139024444444445,90
2001,fall,NV,0.03130639560439561,91
2001,spring,NV,0.05501232608695652,92
2001,summer,NV,0.05752559782608696,92
2001,winter,NV,0.03913163333333334,90
2001,fall,NY,0.04513883516483516,91
2001,spring,NY,0.0464606304347826,92
2001,summer,NY,0.023137249999999998,92
2001,winter,NY,0.05937946666666666,90
2001,fall,OH,0.044103208791208784,91
2001,spring,OH,0.04650420652173914,92
2001,summer,OH,0.014390021739130435,92
2001,winter,OH,0.04841497777777778,90
2001,fall,OK,0.07126267032967032,91
2001,spring,OK,0.08162526086956523,92
2001,summer,OK,0.04838776086956522,92
2001,winter,OK,0.06348398888888888,90
2001,fall,OR,0.03930017582417583,91
2001,spring,OR,0.03522782608695652,92
2001,summer,OR,0.035575119565217396,92
2001,winter,OR,0.04440808888888889,90
2001,fall,PA,0.029128285714285718,91
2001,spring,PA,0.03499130434782609,92
2001,summer,PA,0.011544510869565216,92
2001,winter,PA,0.04087770000000001,90
2001,fall,RI,0.04928197802197802,91
2001,spring,RI,0.06275383695652173,92
2001,summer,RI,0.03206430434782608,92
2001,winter,RI,0.056792700000000015,90
2001,fall,SC,0.013965208791208791,91
2001,spring,SC,0.03544493478260869,92
2001,summer,SC,0.014892391304347824,92
2001,winter,SC,0.020592244444444442,90
2001,fall,SD,0.1064902087912088,91
2001,spring,SD,0.11748496739130435,92
2001,summer,SD,0.07048803260869564,92
2001,winter,SD,0.10488259999999998,90
2001,fall,TN,0.01722332967032967,91
2001,spring,TN,0.024730369565217392,92
2001,summer,TN,0.007927695652173912,92
2001,winter,TN,0.021943622222222226,90
2001,fall,TX,0.05006240659340659,91
2001,spring,TX,0.07632636956521739,92
2001,summer,TX,0.05017036956521739,92
2001,winter,TX,0.05925378888888889,90
2001,fall,UT,0.03666168131868132,91
2001,spring,UT,0.051685021739130435,92
2001,summer,UT,0.05225151086956522,92
2001,winter,UT,0.03170843333333333,90
2001,fall,VA,0.02043010989010989,91
2001,spring,VA,0.035659565217391304,92
2001,summer,VA,0.01574473913043478,92
2001,winter,VA,0.02930031111111111,90
2001,fall,VT,0.023382032967032965,91
2001,spring,VT,0.020390771739130432,92
2001,summer,VT,0.012915173913043476,92
2001,winter,VT,0.023803388888888888,90
2001,fall,WA,0.033164164835164836,91
2001,spring,WA,0.04212917391304347,92
2001,summer,WA,0.035699304347826095,92
2001,winter,WA,0.029850199999999993,90
2001,fall,WI,0.03953003296703297,91
2001,spring,WI,0.05197211956521739,92
2001,summer,WI,0.02005682608695652,92
2001,winter,WI,0.03780145555555556,90
2001,fall,WV,0.01639296703296703,91
2001,spring,WV,0.02207290217391304,92
2001,summer,WV,0.004392847826086957,92
2001,winter,WV,0.023253099999999995,90
2001,fall,WY,0.061773582417582414,91
2001,spring,WY,0.08287014130434783,92
2001,summer,WY,0.05692119565217392,92
2001,winter,WY,0.06741885555555556,90
2002,fall,AL,0.0160879010989011,91
2002,spring,AL,0.02347708695652174,92
2002,summer,AL,0.007272847826086957,92
2002,winter,AL,0.023395444444444444,90
2002,fall,AR,0.013879263736263739,91
2002,spring,AR,0.03412557608695652,92
2002,summer,AR,0.007022576086956521,92
2002,winter,AR,0.02813584444444444,90
2002,fall,AZ,0.025568142857142862,91
2002,spring,AZ,0.05903395652173913,92
2002,summer,AZ,0.04140395652173913,92
2002,winter,AZ,0.025211166666666666,90
2002,fall,CA,0.027281076923076922,91
2002,spring,CA,0.0578268152173913,92
2002,summer,CA,0.04140406521739131,92
2002,winter,CA,0.03522677777777778,90
2002,fall,CO,0.05655346153846154,91
2002,spring,CO,0.1125375,92
2002,summer,CO,0.08212029347826087,92
2002,winter,CO,0.06094268888888888,90
2002,fall,CT,0.033863681318681324,91
2002,spring,CT,0.042758913043478265,92
2002,summer,CT,0.018110978260869565,92
2002,winter,CT,0.04052616666666667,90
2002,fall,DE,0.043209967032967034,91
2002,spring,DE,0.06975292391304348,92
2002,summer,DE,0.023661206521739135,92
2002,winter,DE,0.08451531111111112,90
2002,fall,FL,0.027564725274725272,91
2002,spring,FL,0.060153554347826085,92
2002,summer,FL,0.023728695652173913,92
2002,winter,FL,0.03459141111111111,90
2002,fall,GA,0.010061439560439561,91
2002,spring,GA,0.01565444565217391,92
2002,summer,GA,0.007685695652173913,92
2002,winter,GA,0.017550655555555558,90
2002,fall,IA,0.04477618681318682,91
2002,spring,IA,0.11738583695652174,92
2002,summer,IA,0.033740043478260866,92
2002,winter,IA,0.08124980000000001,90
2002,fall,ID,0.027578142857142857,91
2002,spring,ID,0.0797616956521739,92
2002,summer,ID,0.03580976086956522,92
2002,winter,ID,0.06713832222222223,90
2002,fall,IL,0.026856978021978024,91
2002,spring,IL,0.08017209782608696,92
2002,summer,IL,0.015982739130434784,92
2002,winter,IL,0.06226128888888889,90
2002,fall,IN,0.03485301098901098,91
2002,spring,IN,0.06810794565217392,92
2002,summer,IN,0.01804391304347826,92
2002,winter,IN,0.06572344444444445,90
2002,fall,KS,0.06106802197802198,91
2002,spring,KS,0.14777014130434782,92
2002,summer,KS,0.08724590217391305,92
2002,winter,KS,0.08459232222222222,90
2002,fall,KY,0.019340604395604397,91
2002,spring,KY,0.0344806847826087,92
2002,summer,KY,0.01000145652173913,92
2002,winter,KY,0.03270086666666667,90
2002,fall,LA,0.025028912087912088,91
2002,spring,LA,0.04105152173913044,92
2002,summer,LA,0.009916434782608697,92
2002,winter,LA,0.037189266666666665,90
2002,fall,MA,0.048378527472527466,91
2002,spring,MA,0.06174401086956521,92
2002,summer,MA,0.02907211956521739,92
2002,winter,MA,0.06589385555555556,90
2002,fall,MD,0.03091564835164835,91
2002,spring,MD,0.04536813043478261,92
2002,summer,MD,0.019067597826086958,92
2002,winter,MD,0.05265408888888889,90
2002,fall,ME,0.02465176923076923,91
2002,spring,ME,0.04361553260869565,92
2002,summer,ME,0.018352989130434785,92
2002,winter,ME,0.034439844444444444,90
2002,fall,MI,0.03133224175824176,91
2002,spring,MI,0.06214373913043477,92
2002,summer,MI,0.018389586956521736,92
2002,winter,MI,0.058658622222222234,90
2002,fall,MN,0.03970516483516484,91
2002,spring,MN,0.08089642391304346,92
2002,summer,MN,0.03521981521739131,92
2002,winter,MN,0.05803597777777778,90
2002,fall,MO,0.02751916483516484,91
2002,spring,MO,0.06999025,92
2002,summer,MO,0.021178423913043476,92
2002,winter,MO,0.054720288888888885,90
2002,fall,MS,0.015889989010989012,91
2002,spring,MS,0.030045684782608696,92
2002,summer,MS,0.007417456521739131,92
2002,winter,MS,0.025496366666666666,90
2002,fall,MT,0.06850941758241759,91
2002,spring,MT,0.10185422826086957,92
2002,summer,MT,0.06065195652173912,92
2002,winter,MT,0.10272984444444444,90
2002,fall,NC,0.015654703296703296,91
2002,spring,NC,0.0336325,92
2002,summer,NC,0.014599467391304344,92
2002,winter,NC,0.0270602,90
2002,fall,ND,0.08661554945054947,91
2002,spring,ND,0.13766629347826087,92
2002,summer,ND,0.06986053260869565,92
2002,winter,ND,0.11050559999999998,90
2002,fall,NE,0.0544114065934066,91
2002,spring,NE,0.11459178260869565,92
2002,summer,NE,0.06672341304347826,92
2002,winter,NE,0.07817247777777778,90
2002,fall,NH,0.010886604395604396,91
2002,spring,NH,0.018784750000000006,92
2002,summer,NH,0.007280815217391302,92
2002,winter,NH,0.01455323333333333,90
2002,fall,NJ,0.024735450549450547,91
2002,spring,NJ,0.0424074347826087,92
2002,summer,NJ,0.016826141304347828,92
2002,winter,NJ,0.04382175555555556,90
2002,fall,NM,0.06002748351648352,91
2002,spring,NM,0.12923795652173914,92
2002,summer,NM,0.06845992391304348,92
2002,winter,NM,0.07896782222222222,90
2002,fall,NV,0.032454879120879125,91
2002,spring,NV,0.06056793478260869,92
2002,summer,NV,0.04570211956521739,92
2002,winter,NV,0.042491433333333335,90
2002,fall,NY,0.03746896703296704,91
2002,spring,NY,0.06378213043478262,92
2002,summer,NY,0.02196061956521739,92
2002,winter,NY,0.07108806666666667,90
2002,fall,OH,0.034417604395604394,91
2002,spring,OH,0.0795954456521739,92
2002,summer,OH,0.020179978260869563,92
2002,winter,OH,0.07352246666666666,90
2002,fall,OK,0.032389,91
2002,spring,OK,0.09832570652173912,92
2002,summer,OK,0.03675119565217392,92
2002,winter,OK,0.07373374444444444,90
2002,fall,OR,0.02430169230769231,91
2002,spring,OR,0.04173719565217391,92
2002,summer,OR,0.03351711956521739,92
2002,winter,OR,0.054346566666666665,90
2002,fall,PA,0.022367703296703293,91
2002,spring,PA,0.04543952173913043,92
2002,summer,PA,0.012084402173913043,92
2002,winter,PA,0.048681722222222217,90
2002,fall,RI,0.04072830769230769,91
2002,spring,RI,0.04608285869565217,92
2002,summer,RI,0.024317434782608692,92
2002,winter,RI,0.049122099999999995,90
2002,fall,SC,0.011027582417582416,91
2002,spring,SC,0.02384627173913043,92
2002,summer,SC,0.013260391304347826,92
2002,winter,SC,0.02340895555555555,90
2002,fall,SD,0.09020828571428571,91
2002,spring,SD,0.1437389891304348,92
2002,summer,SD,0.09217802173913044,92
2002,winter,SD,0.1116883,90
2002,fall,TN,0.015165450549450551,91
2002,spring,TN,0.030629010869565217,92
2002,summer,TN,0.007910423913043477,92
2002,winter,TN,0.02566708888888889,90
2002,fall,TX,0.03820793406593407,91
2002,spring,TX,0.1029185,92
2002,summer,TX,0.04836658695652174,92
2002,winter,TX,0.07049667777777777,90
2002,fall,UT,0.027240219780219777,91
2002,spring,UT,0.05947975,92
2002,summer,UT,0.04347834782608695,92
2002,winter,UT,0.034937166666666665,90
2002,fall,VA,0.020516637362637365,91
2002,spring,VA,0.0343206956521739,92
2002,summer,VA,0.015377717391304349,92
2002,winter,VA,0.03923853333333333,90
2002,fall,VT,0.01933512087912088,91
2002,spring,VT,0.034322652173913046,92
2002,summer,VT,0.010445978260869565,92
2002,winter,VT,0.030785377777777775,90
2002,fall,WA,0.020757164835164835,91
2002,spring,WA,0.052040586956521744,92
2002,summer,WA,0.03899651086956522,92
2002,winter,WA,0.0366261,90
2002,fall,WI,0.02477008791208791,91
2002,spring,WI,0.05871941304347827,92
2002,summer,WI,0.017740978260869563,92
2002,winter,WI,0.04279352222222222,90
2002,fall,WV,0.011382813186813188,91
2002,spring,WV,0.02745554347826087,92
2002,summer,WV,0.004956978260869565,92
2002,winter,WV,0.03157088888888889,90
2002,fall,WY,0.0568611098901099,91
2002,spring,WY,0.11111197826086956,92
2002,summer,WY,0.06354751086956523,92
2002,winter,WY,0.09790150000000002,90
2003,fall,AL,0.011472164835164837,91
2003,spring,AL,0.01822538043478261,92
2003,summer,AL,0.007605391304347827,92
2003,winter,AL,0.024532211111111108,90
2003,fall,AR,0.01700843956043956,91
2003,spring,AR,0.03136477173913043,92
2003,summer,AR,0.007812271739130434,92
2003,winter,AR,0.029185499999999996,90
2003,fall,AZ,0.023747285714285714,91
2003,spring,AZ,0.051277336956521744,92
2003,summer,AZ,0.036334141304347825,92
2003,winter,AZ,0.02462872222222222,90
2003,fall,CA,0.023509351648351644,91
2003,spring,CA,0.05370542391304349,92
2003,summer,CA,0.034845934782608695,92
2003,winter,CA,0.028518188888888886,90
2003,fall,CO,0.05253213186813187,91
2003,spring,CO,0.1118604891304348,92
2003,summer,CO,0.05631397826086957,92
2003,winter,CO,0.05642573333333333,90
2003,fall,CT,0.03864364835164835,91
2003,spring,CT,0.03542516304347826,92
2003,summer,CT,0.012305706521739129,92
2003,winter,CT,0.05774893333333334,90
2003,fall,DE,0.06095567032967032,91
2003,spring,DE,0.05885915217391304,92
2003,summer,DE,0.014829717391304348,92
2003,winter,DE,0.10468012222222221,90
2003,fall,FL,0.02677520879120879,91
2003,spring,FL,0.028337249999999994,92
2003,summer,FL,0.020743228260869565,92
2003,winter,FL,0.03182826666666667,90
2003,fall,GA,0.009192307692307692,91
2003,spring,GA,0.012407445652173912,92
2003,summer,GA,0.005401260869565218,92
2003,winter,GA,0.021373911111111116,90
2003,fall,IA,0.05640428571428571,91
2003,spring,IA,0.08766339130434782,92
2003,summer,IA,0.027387010869565215,92
2003,winter,IA,0.08982736666666666,90
2003,fall,ID,0.044378252747252746,91
2003,spring,ID,0.06502252173913044,92
2003,summer,ID,0.029363358695652184,92
2003,winter,ID,0.044826333333333336,90
2003,fall,IL,0.02969642857142857,91
2003,spring,IL,0.052330423913043475,92
2003,summer,IL,0.01424791304347826,92
2003,winter,IL,0.05499117777777778,90
2003,fall,IN,0.03986730769230769,91
2003,spring,IN,0.06470159782608696,92
2003,summer,IN,0.019156152173913043,92
2003,winter,IN,0.06598151111111111,90
2003,fall,KS,0.06948093406593406,91
2003,spring,KS,0.11130457608695651,92
2003,summer,KS,0.06159319565217392,92
2003,winter,KS,0.07942167777777778,90
2003,fall,KY,0.018275593406593408,91
2003,spring,KY,0.030684021739130433,92
2003,summer,KY,0.008780684782608697,92
2003,winter,KY,0.03171335555555556,90
2003,fall,LA,0.017662857142857143,91
2003,spring,LA,0.02657163043478261,92
2003,summer,LA,0.010529054347826089,92
2003,winter,LA,0.02979446666666666,90
2003,fall,MA,0.04457378021978021,91
2003,spring,MA,0.046088706521739124,92
2003,summer,MA,0.020702152173913045,92
2003,winter,MA,0.08408851111111112,90
2003,fall,MD,0.03983283516483516,91
